FDT_STA_ID,STA_DESC,FDT_DATE_TIME,FDT_DEPTH,FDT_COMMENT,FDT_FIELD_PH,FDT_TEMP_CELCIUS,DO_mg_L,Method.Used.for.DO,FDT_SPECIFIC_CONDUCTANCE,NITROGEN_mg_L,Method.Used.for.Nitrogen,AMMONIA_mg_L,NOX_mg_L,Method.used.to.detemine.NOx,NITROGEN_KJELDAHL_TOTAL_00625_mg_L,PHOSPHORUS_TOTAL_00665_mg_L,PHOSPHORUS_TOTAL_ORTHOPHOSPHATE_70507_mg_L,HARDNESS_TOTAL_00900_mg_L,CHLORIDE_mg_L,Method.used.to.determine.Chloride,SULFATE_mg_L,Method.used.to.determine.Sulfate,ECOLI,RMK_ECOLI,ENTEROCOCCI,RMK_ENTEROCOCCI,FECAL_COLI,RMK_FECAL_COLI,CHLOROPHYLL_A_ug_L,TSS_mg_L,SECCHI_DEPTH_M,NOx_TKN_Sum,Latitude,Longitude,STA_LV1_CODE,STA_LV3_CODE,LV3_DESCRIPTION,geom
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/26/94 11:22,0.3,STORET DATA CONVERSION,8.15,23.2,7.81,1.0,74.0,0.93,2.0,0.08,0.33,2.0,0.6,0.1,0.06,,,,,,,,,,1000.0,,,22.0,,0.33,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/28/94 12:27,0.3,STORET DATA CONVERSION,7.45,20.6,7.88,1.0,48.0,1.29,2.0,0.13,0.39,2.0,0.9,0.31,0.13,,,,,,,,,,8000.0,,,170.0,,0.39,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/3/94 12:10,0.3,STORET DATA CONVERSION,7.52,20.5,7.61,1.0,52.0,0.8,2.0,0.06,0.4,2.0,0.4,0.1,0.05,,,,,,,,,,500.0,,,16.0,,0.4,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/10/94 13:06,0.3,STORET DATA CONVERSION,7.97,22.3,8.43,1.0,41.0,0.66,2.0,0.05,0.26,2.0,0.4,0.06,0.03,,,,,,,,,,1100.0,,,7.0,,0.26,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,4/13/95 10:50,0.3,STORET DATA CONVERSION,7.15,12.3,10.31,1.0,46.0,0.43,2.0,0.08,0.23,2.0,0.2,0.06,0.04,,,,,,,,,,1400.0,,,19.0,,0.23,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,4/13/95 14:45,0.3,STORET DATA CONVERSION,7.73,14.4,10.78,1.0,49.0,0.61,2.0,0.05,0.31,2.0,0.3,0.07,0.05,,,,,,,,,,1400.0,,,29.0,,0.31,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,4/20/95 14:35,0.3,STORET DATA CONVERSION,7.72,17.9,8.76,1.0,31.0,,,,,,,,,,,,,,,,,,100.0,,,18.0,,,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,4/24/95 11:35,0.3,STORET DATA CONVERSION,7.57,9.3,10.19,1.0,21.0,0.85,2.0,0.07,0.35,2.0,0.5,0.07,0.05,,,,,,,,,,4000.0,,,23.0,,0.35,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/2/95 13:55,0.3,STORET DATA CONVERSION,7.5,10.8,9.91,1.0,38.0,1.3,2.0,0.11,0.4,2.0,0.9,0.33,0.09,,,,,,,,,,8000.0,,,113.0,,0.4,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/2/95 14:00,0.3,STORET DATA CONVERSION,7.3,10.7,10.03,1.0,39.0,1.39,2.0,0.11,0.39,2.0,1.0,0.44,0.1,,,,,,,,,,8000.0,,,109.0,,0.39,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/10/95 14:05,0.3,STORET DATA CONVERSION,7.1,16.6,8.54,1.0,43.0,1.54,2.0,0.23,0.44,2.0,1.1,0.38,0.16,,,,,,,,,,8000.0,,,171.0,,0.44,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/17/95 13:50,0.3,STORET DATA CONVERSION,7.44,19.0,7.94,1.0,54.0,0.81,2.0,0.05,0.41,2.0,0.4,0.08,0.05,,,,,,,,,,1300.0,,,20.0,,0.41,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/17/95 14:00,0.3,STORET DATA CONVERSION,7.35,18.9,8.1,1.0,52.0,0.72,2.0,0.06,0.42,2.0,0.3,0.05,0.05,,,,,,,,,,1300.0,,,21.0,,0.42,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/22/95 11:50,0.3,STORET DATA CONVERSION,7.28,18.5,8.26,1.0,63.0,1.02,2.0,0.08,0.42,2.0,0.6,0.13,0.07,,,,,,,,,,3500.0,,,28.0,,0.42,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/25/95 12:50,0.3,STORET DATA CONVERSION,7.13,20.5,8.09,1.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/30/95 10:45,0.3,STORET DATA CONVERSION,7.26,17.8,8.13,1.0,64.0,0.91,2.0,0.08,0.41,2.0,0.5,0.15,0.07,,,,,,,,,,2300.0,,,35.0,,0.41,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/6/95 12:40,0.3,STORET DATA CONVERSION,7.16,18.4,7.93,1.0,59.0,0.98,2.0,0.08,0.48,2.0,0.5,0.14,0.06,,,,,,,,,,1200.0,,,42.0,,0.48,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/14/95 14:20,0.3,STORET DATA CONVERSION,7.29,18.1,8.29,1.0,60.0,0.83,2.0,0.05,0.43,2.0,0.4,0.13,0.07,,,,,,,,,,3700.0,,,35.0,,0.43,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/20/95 13:50,0.3,STORET DATA CONVERSION,6.94,21.1,8.05,1.0,70.0,0.68,2.0,0.04,0.38,2.0,0.3,0.12,0.06,,,,,,,,,,1200.0,,,34.0,,0.38,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/26/95 14:30,0.3,STORET DATA CONVERSION,7.31,20.2,8.11,1.0,65.0,0.79,2.0,0.06,0.49,2.0,0.3,0.15,0.07,,,,,,,,,,3000.0,,,37.0,,0.49,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/29/95 13:00,0.3,STORET DATA CONVERSION,6.75,18.0,7.65,1.0,50.0,1.96,2.0,0.21,0.46,2.0,1.5,1.2,0.52,,,,,,,,,,8000.0,,,842.0,,0.46,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/13/95 14:05,0.3,STORET DATA CONVERSION,7.4,22.9,8.66,1.0,73.0,0.46,2.0,0.04,0.26,2.0,0.2,0.09,0.09,,,,,,,,,,300.0,,,6.0,,0.26,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/13/95 14:20,0.3,STORET DATA CONVERSION,7.43,22.7,8.67,1.0,73.0,0.54,2.0,0.04,0.24,2.0,0.3,0.1,0.09,,,,,,,,,,300.0,,,5.0,,0.24,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/18/95 10:15,0.3,STORET DATA CONVERSION,7.09,21.7,7.22,1.0,66.0,0.99,2.0,0.05,0.39,2.0,0.6,0.21,0.14,,,,,,,,,,8000.0,,,58.0,,0.39,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/26/95 12:45,0.3,STORET DATA CONVERSION,7.21,22.3,7.23,1.0,54.0,1.13,2.0,0.09,0.43,2.0,0.7,0.26,0.2,,,,,,,,,,8000.0,,,89.0,,0.43,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/31/95 14:45,0.3,STORET DATA CONVERSION,7.32,24.8,8.07,1.0,79.0,0.68,2.0,0.04,0.38,2.0,0.3,0.06,0.05,,,,,,,,,,500.0,,,7.0,,0.38,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/7/95 13:15,0.3,STORET DATA CONVERSION,7.4,21.0,8.0,1.0,70.0,0.76,2.0,0.07,0.46,2.0,0.3,0.07,0.06,,,,,,,,,,1000.0,,,8.0,,0.46,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/23/95 14:40,0.3,STORET DATA CONVERSION,7.61,23.4,7.77,1.0,72.0,0.47,2.0,0.04,0.27,2.0,0.2,0.07,0.05,,,,,,,,,,200.0,,,6.0,,0.27,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/30/95 14:21,0.3,STORET DATA CONVERSION,7.29,23.7,7.32,1.0,73.0,0.68,2.0,0.04,0.28,2.0,0.4,0.09,0.06,,,,,,,,,,500.0,,,7.0,,0.28,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,9/6/95 11:00,0.3,STORET DATA CONVERSION,7.34,18.8,8.27,1.0,68.0,0.59,2.0,0.04,0.29,2.0,0.3,0.08,0.05,,,,,,,,,,300.0,,,7.0,,0.29,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,9/12/95 13:45,0.3,STORET DATA CONVERSION,7.39,19.5,9.28,1.0,65.0,0.46,2.0,0.04,0.16,2.0,0.3,0.08,0.05,,,,,,,,,,2200.0,,,4.0,,0.16,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,9/12/95 13:55,0.3,STORET DATA CONVERSION,7.57,19.4,9.27,1.0,65.0,0.76,2.0,0.04,0.16,2.0,0.6,0.08,0.06,,,,,,,,,,3100.0,,,4.0,,0.16,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/11/99 14:10,0.3,,8.4,26.9,9.5,1.0,68.0,0.66,2.0,0.04,0.26,2.0,0.4,0.08,0.06,,5.0,1.0,5.0,1.0,,,,,100.0,,,6.0,,0.26,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,1/24/00 11:30,0.3,,7.79,0.5,10.9,1.0,,0.62,2.0,0.04,0.42,2.0,0.2,0.03,0.02,,,,,,200.0,,40.0,,200.0,,,,,0.42,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,2/22/00 12:00,0.3,,7.53,7.5,8.45,1.0,66.3,0.55,2.0,0.04,0.35,2.0,0.2,0.04,0.02,,,,,,50.0,,60.0,,120.0,,,,,0.35,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,3/23/00 11:40,0.3,,7.36,12.2,8.91,1.0,61.6,0.57,2.0,0.04,0.37,2.0,0.2,0.06,0.03,,,,,,720.0,,120.0,,1200.0,,,,,0.37,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,4/25/00 11:45,0.3,,7.31,11.1,6.22,1.0,65.9,1.92,2.0,0.15,0.32,2.0,1.6,0.59,0.13,,,,,,,,,,2000.0,,,,,0.32,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/25/00 13:45,0.3,,7.59,21.1,6.68,1.0,72.9,1.0,2.0,0.15,0.5,2.0,0.5,0.11,0.09,,,,,,450.0,,390.0,,520.0,,,,,0.5,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/29/00 13:00,0.3,,7.51,21.6,6.49,1.0,,2.68,2.0,0.34,0.58,2.0,2.1,1.43,0.31,,,,,,790.0,,750.0,,1930.0,,,,,0.58,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,7/25/00 12:05,0.3,,6.72,18.6,7.89,1.0,72.3,1.14,2.0,0.11,0.54,2.0,0.6,0.19,0.11,,,,,,800.0,,800.0,,2000.0,,,,,0.54,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/28/00 14:10,0.3,,7.04,21.8,7.76,1.0,75.3,0.44,2.0,0.04,0.24,2.0,0.2,0.06,0.04,,,,,,250.0,,400.0,,400.0,,,,,0.24,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,9/25/00 14:00,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,9/25/00 13:55,0.3,,6.74,18.3,7.75,1.0,75.3,0.53,2.0,0.04,0.33,2.0,0.2,0.06,0.04,,,,,,280.0,,790.0,,125.0,,,,,0.33,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,10/24/00 13:00,0.3,,7.93,14.0,10.14,1.0,75.7,0.153,2.0,0.001,0.003,2.0,0.15,0.037,0.015,,,,,,90.0,,90.0,,100.0,,,,,0.003,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,11/27/00 13:20,0.3,,7.39,8.2,11.52,1.0,66.6,0.37,2.0,0.01,0.17,2.0,0.2,0.04,0.02,,,,,,310.0,,700.0,,380.0,,,,,0.17,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,12/27/00 13:00,0.3,,6.75,1.5,13.33,1.0,37.0,0.47,2.0,0.01,0.37,2.0,0.1,0.03,0.02,,,,,,20.0,,20.0,,25.0,,,,,0.37,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,1/22/01 14:20,0.3,,7.93,2.2,12.84,1.0,35.3,0.66,2.0,0.02,0.46,2.0,0.2,0.04,0.03,,,,,,50.0,,70.0,,150.0,,,,,0.46,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,2/27/01 12:40,0.3,,8.35,4.3,12.45,1.0,63.0,0.44,2.0,0.01,0.24,2.0,0.2,0.03,0.02,,,,,,20.0,,50.0,,25.0,,,,,0.24,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,3/26/01 14:30,0.3,,7.99,10.1,10.24,1.0,64.8,0.47,2.0,0.02,0.37,2.0,0.1,0.05,0.03,,,,,,20.0,,10.0,,25.0,,,,,0.37,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,4/26/01 12:00,0.3,,7.86,13.6,10.29,1.0,67.2,0.31,2.0,0.04,0.11,2.0,0.2,0.03,0.02,,,,,,30.0,,150.0,,25.0,,,,,0.11,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,5/23/01 13:30,0.3,,7.22,17.1,9.39,1.0,59.3,1.11,2.0,0.07,0.41,2.0,0.7,0.2,0.06,,,,,,800.0,,800.0,,1900.0,,,,,0.41,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,6/25/01 13:45,0.3,,8.12,21.9,8.51,1.0,77.6,0.77,2.0,0.02,0.57,2.0,0.2,0.06,0.05,,,,,,230.0,,170.0,,175.0,,,,,0.57,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
4AGIL008.30,RT. 834 BRIDGE NEAR BOOKER T.WASHINGTON,8/16/01 13:40,0.3,,7.16,24.2,9.1,1.0,79.0,0.55,2.0,0.01,0.25,2.0,0.3,0.06,0.03,21.2,,,,,,,,,200.0,,,3.0,,0.25,37.10111111,-79.73333333,STREAM,TMDL,Total Maximum Daily Load Station,
