FDT_STA_ID,STA_DESC,FDT_DATE_TIME,FDT_DEPTH,FDT_COMMENT,FDT_FIELD_PH,FDT_TEMP_CELCIUS,DO_mg_L,Method.Used.for.DO,FDT_SPECIFIC_CONDUCTANCE,NITROGEN_mg_L,Method.Used.for.Nitrogen,AMMONIA_mg_L,NOX_mg_L,Method.used.to.detemine.NOx,NITROGEN_KJELDAHL_TOTAL_00625_mg_L,PHOSPHORUS_TOTAL_00665_mg_L,PHOSPHORUS_TOTAL_ORTHOPHOSPHATE_70507_mg_L,HARDNESS_TOTAL_00900_mg_L,CHLORIDE_mg_L,Method.used.to.determine.Chloride,SULFATE_mg_L,Method.used.to.determine.Sulfate,ECOLI,RMK_ECOLI,ENTEROCOCCI,RMK_ENTEROCOCCI,FECAL_COLI,RMK_FECAL_COLI,CHLOROPHYLL_A_ug_L,TSS_mg_L,SECCHI_DEPTH_M,NOx_TKN_Sum,Latitude,Longitude,STA_LV1_CODE,STA_LV3_CODE,LV3_DESCRIPTION,geom
4AROA192.94,HARDY FORD - SML,4/25/95 10:30,1.0,STORET DATA CONVERSION,7.9,16.0,6.5,1.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/25/95 10:30,2.0,,,15.8,6.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/25/95 10:30,3.0,,,15.8,6.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/25/95 10:30,4.0,,,15.6,6.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/27/95 11:00,2.0,,,22.0,7.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/27/95 11:00,3.0,,,21.4,7.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/23/96 11:00,0.3,STORET DATA CONVERSION,7.9,18.35,8.1,1.0,270.0,1.87,2.0,0.76,0.57,2.0,1.3,0.05,0.02,,16.6,1.0,19.9,1.0,,,,,100.0,,,10.0,1.5,0.57,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/20/96 14:00,0.3,STORET DATA CONVERSION,8.02,26.9,7.95,1.0,300.0,1.4,2.0,0.04,0.8,2.0,0.6,0.06,0.03,,13.9,1.0,17.2,1.0,,,,,100.0,,,11.0,,0.8,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/6/96 10:30,0.3,STORET DATA CONVERSION,8.31,26.3,8.98,1.0,425.0,1.49,2.0,0.04,0.99,2.0,0.5,0.06,0.02,,18.2,1.0,24.0,1.0,,,,,100.0,,,9.0,0.8,0.99,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/21/96 11:00,0.3,STORET DATA CONVERSION,8.3,14.0,6.7,1.0,258.0,1.15,2.0,0.09,0.85,2.0,0.3,0.06,0.03,,14.1,1.0,20.0,1.0,,,,,1600.0,,,8.0,0.6,0.85,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/21/96 11:10,3.0,STORET DATA CONVERSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/28/97 11:00,0.3,STORET DATA CONVERSION,8.1,13.5,8.71,1.0,224.0,1.11,2.0,0.11,0.91,2.0,0.2,0.04,0.03,132.0,11.5,1.0,16.0,1.0,,,,,1600.0,,,9.0,0.9,0.91,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/16/97 11:00,0.3,STORET DATA CONVERSION,7.8,22.7,7.5,1.0,322.0,1.68,2.0,0.58,0.78,2.0,0.9,0.04,0.03,148.0,13.5,1.0,18.1,1.0,,,,,100.0,,,8.0,0.7,0.78,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/5/97 10:30,0.3,STORET DATA CONVERSION,8.8,25.9,10.4,1.0,392.0,2.33,2.0,0.04,1.53,2.0,0.8,0.07,0.06,181.0,20.6,1.0,24.5,1.0,,,,,100.0,,,9.0,0.8,1.53,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/6/97 11:00,0.3,STORET DATA CONVERSION,8.5,20.4,9.1,1.0,350.0,2.49,2.0,0.04,1.79,2.0,0.7,0.05,0.02,167.0,21.0,1.0,24.8,1.0,,,,,100.0,,,8.0,0.7,1.79,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/6/97 11:30,4.0,STORET DATA CONVERSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/21/98 10:30,0.3,STORET DATA CONVERSION,8.0,12.9,9.8,1.0,150.0,0.79,2.0,0.04,0.49,2.0,0.3,0.05,0.05,76.7,5.0,1.0,9.4,1.0,,,,,1800.0,,,,0.3,0.49,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/8/98 11:00,0.3,STORET DATA CONVERSION,7.9,19.9,7.8,1.0,310.0,1.48,2.0,0.12,0.88,2.0,0.6,0.06,0.05,129.0,10.9,1.0,15.3,1.0,,,,,200.0,,,14.0,0.6,0.88,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/24/98 10:30,0.3,STORET DATA CONVERSION,8.7,26.9,15.9,1.0,350.0,2.07,2.0,0.04,1.07,2.0,1.0,0.07,0.03,149.0,18.3,1.0,24.2,1.0,,,,,100.0,,,9.0,1.0,1.07,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/28/98,4.0,STORET DATA CONVERSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/28/98 11:00,0.3,STORET DATA CONVERSION,8.2,14.5,12.77,1.0,305.0,2.42,2.0,0.04,1.52,2.0,0.9,0.08,0.03,173.0,26.3,1.0,26.4,1.0,,,,,100.0,,24.91,9.0,0.7,1.52,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/28/98 11:05,0.3,STORET DATA CONVERSION,,,,,,,,,,,,,,,,,,,,,,,,,28.11,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/28/98 11:30,4.0,STORET DATA CONVERSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/19/99 11:40,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/23/99 11:00,0.3,,8.0,22.0,6.5,1.0,345.0,2.28,2.0,0.3,1.58,2.0,0.7,0.03,0.03,148.0,20.6,1.0,22.0,1.0,,,,,100.0,,,8.0,0.8,1.58,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/21/99 11:00,0.3,,8.6,26.9,10.7,1.0,373.0,1.58,2.0,0.04,0.88,2.0,0.7,0.05,0.02,149.0,23.5,1.0,24.6,1.0,,,,,100.0,,27.7,7.0,0.7,0.88,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,9/20/99 11:00,0.3,,8.5,20.8,5.8,1.0,389.0,2.1,2.0,0.04,1.5,2.0,0.6,0.02,0.01,171.0,25.6,1.0,26.9,1.0,,,,,100.0,,19.16,6.0,0.6,1.5,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/14/99 11:00,0.3,,8.4,27.2,8.5,1.0,477.0,2.91,2.0,0.06,1.91,2.0,1.0,0.06,0.02,188.0,31.3,1.0,28.3,1.0,,,,,100.0,,20.66,9.0,0.7,1.91,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/18/99 11:00,0.3,,8.4,28.2,7.8,1.0,515.0,3.54,2.0,0.65,1.94,2.0,1.6,0.05,0.01,205.0,34.9,1.0,26.2,1.0,,,,,100.0,,29.77,10.0,0.6,1.94,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/19/99 11:30,0.3,,8.4,17.3,10.2,1.0,301.0,1.79,2.0,0.04,1.29,2.0,0.5,0.03,0.01,145.0,21.2,1.0,23.7,1.0,,,,,100.0,,25.24,8.0,1.0,1.29,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/24/00 14:30,0.3,,7.9,14.4,13.1,1.0,284.0,1.22,2.0,0.07,0.72,2.0,0.5,0.06,0.03,128.0,12.1,1.0,19.1,1.0,,,,,900.0,,1.2,10.0,,0.72,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/17/00 11:00,0.3,,7.8,21.7,6.1,1.0,366.0,1.82,2.0,0.25,1.12,2.0,0.7,0.05,0.03,155.0,21.6,1.0,19.7,1.0,,,,,100.0,,2.92,8.0,,1.12,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/26/00 11:00,0.3,,9.0,28.5,16.6,1.0,,1.82,2.0,0.04,1.02,2.0,0.8,0.08,0.02,151.0,24.9,1.0,25.7,1.0,,,,,100.0,,31.61,7.0,,1.02,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/1/00 11:00,0.3,,7.9,24.7,10.1,1.0,308.0,1.7,2.0,0.14,1.0,2.0,0.7,0.11,0.06,112.4,16.6,1.0,20.9,1.0,,,,,600.0,,40.8,24.0,,1.0,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/16/00 11:30,0.3,,9.1,17.2,10.9,1.0,320.0,1.3,2.0,0.04,0.8,2.0,0.5,0.03,0.01,145.0,22.8,1.0,24.1,1.0,,,,,100.0,,28.47,10.0,,0.8,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/24/01 13:00,0.3,,8.6,19.57,7.4,1.0,261.0,1.3,2.0,0.05,0.8,2.0,0.5,0.04,0.02,139.0,25.4,1.0,24.5,1.0,,,,,100.0,,2.5,8.0,,0.8,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/14/01 11:00,0.3,,8.6,21.0,6.49,1.0,369.0,2.67,2.0,0.14,2.07,2.0,0.6,0.05,0.02,143.0,28.8,1.0,26.0,1.0,,,,,100.0,,,10.0,,2.07,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/18/01 12:00,0.3,,8.1,25.7,6.17,1.0,404.0,2.03,2.0,0.17,1.23,2.0,0.8,0.04,0.02,186.0,23.6,1.0,23.0,1.0,,,,,100.0,,4.51,9.0,,1.23,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/17/01 12:00,0.3,,8.2,26.3,12.5,1.0,415.0,2.33,2.0,0.02,1.73,2.0,0.6,0.04,0.01,127.0,,,,,,,,,100.0,,13.24,5.0,0.5,1.73,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/20/01 11:00,0.3,,7.6,27.0,8.5,1.0,434.0,2.02,2.0,0.13,1.32,2.0,0.7,0.04,0.01,212.0,,,,,,,,,100.0,,20.26,7.0,1.3,1.32,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,9/17/01 12:00,0.3,,8.0,22.4,9.3,1.0,471.0,2.47,2.0,0.05,1.67,2.0,0.8,0.05,0.01,160.0,,,,,,,,,100.0,,28.07,12.0,0.7,1.67,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/18/01 12:00,0.3,,8.0,14.2,7.1,1.0,345.0,1.69,2.0,0.16,1.29,2.0,0.4,0.06,0.04,135.0,,,,,,,,,100.0,,0.96,10.0,0.8,1.29,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/24/01 13:10,1.0,,,19.3,7.17,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/24/01 13:10,2.0,,,18.7,7.17,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/24/01 13:10,3.0,,,17.7,7.21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/24/01 13:10,4.0,,,15.67,6.63,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/14/01 11:00,1.0,,,20.74,6.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/14/01 11:00,2.0,,,20.55,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/14/01 11:00,3.0,,,19.77,5.89,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/14/01 11:00,4.0,,,19.66,5.88,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/18/01 12:00,1.0,,,25.31,5.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/18/01 12:00,2.0,,,25.04,5.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/18/01 12:00,3.0,,,24.33,3.91,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/18/01 12:00,4.0,,,22.47,1.53,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/17/01 12:00,1.0,,,26.0,12.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/17/01 12:00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/17/01 12:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/17/01 12:00,3.0,,,25.2,8.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/20/01 11:00,1.0,,,26.81,8.52,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/20/01 11:00,2.0,,,26.79,8.44,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/20/01 11:00,3.0,,,26.7,7.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,9/17/01 12:00,1.0,,,22.3,9.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,9/17/01 12:00,2.0,,,21.9,7.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,9/17/01 12:00,3.0,,,21.2,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/18/01 12:00,1.0,,,14.2,7.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/18/01 12:00,2.0,,,14.2,7.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,10/18/01 12:00,3.0,,,14.2,7.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/16/02 11:00,0.3,,8.0,19.0,8.7,1.0,392.0,1.76,2.0,0.08,1.46,2.0,0.3,0.03,0.02,160.0,,,,,10.0,,10.0,,25.0,,1.3,5.0,1.0,1.46,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/16/02 10:00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/16/02 10:00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/16/02 10:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,4/16/02 10:00,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/15/02 10:30,0.3,,7.65,18.9,7.54,1.0,355.0,1.7,2.0,0.11,1.0,2.0,0.7,0.06,0.03,144.0,,,,,20.0,,10.0,,25.0,,1.05,9.0,0.5,1.0,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/15/02 10:00,1.0,,,18.8,7.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/15/02 10:00,2.0,,,18.6,7.27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/15/02 10:00,3.0,,,18.5,7.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,5/15/02 10:00,4.0,,,18.5,6.5,1.0,350.0,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/10/02 9:30,0.3,,8.27,26.0,9.25,1.0,437.0,2.16,2.0,0.49,1.66,2.0,0.5,0.03,0.01,172.0,,,,,10.0,,10.0,,25.0,,15.79,9.0,0.6,1.66,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/10/02 9:30,1.0,,,26.04,9.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/10/02 9:30,2.0,,,26.02,9.28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/10/02 9:30,3.0,,,25.88,8.41,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,6/10/02 9:30,4.0,,,24.97,5.07,1.0,457.0,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/8/02 10:10,0.3,,8.32,28.0,12.83,1.0,461.0,2.33,2.0,0.01,1.73,2.0,0.6,0.04,0.01,169.0,,,,,10.0,,10.0,,25.0,,17.12,11.0,0.7,1.73,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/8/02 10:10,1.0,,,27.86,13.19,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/8/02 10:10,2.0,,,27.66,12.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/8/02 10:10,3.0,,,27.33,8.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,7/8/02 10:10,4.0,,,26.84,4.64,1.0,488.0,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/19/02 10:30,3.0,,,26.77,6.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/19/02 10:30,0.3,,8.74,28.06,12.2,1.0,547.0,3.92,2.0,0.02,3.32,2.0,0.6,0.05,0.04,172.0,,,,,10.0,,10.0,,25.0,,32.81,13.0,0.5,3.32,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
4AROA192.94,HARDY FORD - SML,8/19/02 10:30,1.0,,,27.74,10.96,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37.2176,-79.80008,RESERV,ATRND,Ambient Trend Station,
